Filename,Movie,Link,Start,End,Duration,Character,Emotion,confidence
0h02m54s_seg0087_part1.wav,"Cuộc đời vẫn đẹp sao Tập 45 (Tập cuối) Luyến làm bà chủ sạp trái cây, chuẩn bị đón thêm em bé",https://www.youtube.com/watch?v=Pf0B-u6Hbns,00:02:54,00:02:58,4.0,Nữ,sadness,"0,642229"
0h03m30s_seg0094_part2.wav,"Cuộc đời vẫn đẹp sao Tập 45 (Tập cuối) Luyến làm bà chủ sạp trái cây, chuẩn bị đón thêm em bé",https://www.youtube.com/watch?v=Pf0B-u6Hbns,00:03:30,00:03:34,4.0,Nam,happiness,"0,461429"
0h03m30s_seg0094_part4.wav,"Cuộc đời vẫn đẹp sao Tập 45 (Tập cuối) Luyến làm bà chủ sạp trái cây, chuẩn bị đón thêm em bé",https://www.youtube.com/watch?v=Pf0B-u6Hbns,00:03:30,00:03:34,4.0,Nam,happiness,"0,471005"
0h03m30s_seg0094_part5.wav,"Cuộc đời vẫn đẹp sao Tập 45 (Tập cuối) Luyến làm bà chủ sạp trái cây, chuẩn bị đón thêm em bé",https://www.youtube.com/watch?v=Pf0B-u6Hbns,00:03:30,00:03:34,4.0,Nam,happiness,"0,464504"
0h04m27s_seg0108_part3.wav,"Cuộc đời vẫn đẹp sao Tập 45 (Tập cuối) Luyến làm bà chủ sạp trái cây, chuẩn bị đón thêm em bé",https://www.youtube.com/watch?v=Pf0B-u6Hbns,00:04:27,00:04:29,2.61,Nữ,anger,"0,517168"
0h04m45s_seg0110.wav,"Cuộc đời vẫn đẹp sao Tập 45 (Tập cuối) Luyến làm bà chủ sạp trái cây, chuẩn bị đón thêm em bé",https://www.youtube.com/watch?v=Pf0B-u6Hbns,00:04:45,00:04:48,03.05,Nữ,anxiety,"0,46653"
0h04m48s_seg0111_part1.wav,"Cuộc đời vẫn đẹp sao Tập 45 (Tập cuối) Luyến làm bà chủ sạp trái cây, chuẩn bị đón thêm em bé",https://www.youtube.com/watch?v=Pf0B-u6Hbns,00:04:48,00:04:52,4.0,Nữ,anger,"0,643496"
0h05m19s_seg0119_part1.wav,"Cuộc đời vẫn đẹp sao Tập 45 (Tập cuối) Luyến làm bà chủ sạp trái cây, chuẩn bị đón thêm em bé",https://www.youtube.com/watch?v=Pf0B-u6Hbns,00:05:19,00:05:23,4.0,Nữ,happiness,"0,435712"
0h05m35s_seg0123.wav,"Cuộc đời vẫn đẹp sao Tập 45 (Tập cuối) Luyến làm bà chủ sạp trái cây, chuẩn bị đón thêm em bé",https://www.youtube.com/watch?v=Pf0B-u6Hbns,00:05:35,00:05:38,3.46,Nữ,anger,"0,659979"
0h05m48s_seg0126_part1.wav,"Cuộc đời vẫn đẹp sao Tập 45 (Tập cuối) Luyến làm bà chủ sạp trái cây, chuẩn bị đón thêm em bé",https://www.youtube.com/watch?v=Pf0B-u6Hbns,00:05:48,00:05:52,4.0,Nữ,neutral,"0,475324"
0h06m49s_seg0145.wav,"Cuộc đời vẫn đẹp sao Tập 45 (Tập cuối) Luyến làm bà chủ sạp trái cây, chuẩn bị đón thêm em bé",https://www.youtube.com/watch?v=Pf0B-u6Hbns,00:06:49,00:06:53,4.4,Nữ,anger,"0,681479"
0h06m55s_seg0147.wav,"Cuộc đời vẫn đẹp sao Tập 45 (Tập cuối) Luyến làm bà chủ sạp trái cây, chuẩn bị đón thêm em bé",https://www.youtube.com/watch?v=Pf0B-u6Hbns,00:06:55,00:06:58,3.2,Nữ,anger,"0,270011"
0h07m23s_seg0152.wav,"Cuộc đời vẫn đẹp sao Tập 45 (Tập cuối) Luyến làm bà chủ sạp trái cây, chuẩn bị đón thêm em bé",https://www.youtube.com/watch?v=Pf0B-u6Hbns,00:07:23,00:07:26,3.27,Nam,anger,"0,65314"
