Filename,Movie,Link,Start Time,End Time,Duration (s),Character,Emotion
0h00m33s_seg0004_part1.wav,Cây táo nở hoa phần 4,https://www.youtube.com/watch?v=z760PanEfaM,00:00:33,00:00:37,4.0,Nữ,Anxiety
0h03m42s_seg0014_part3.wav,Cây táo nở hoa phần 4,https://www.youtube.com/watch?v=z760PanEfaM,00:03:42,00:03:46,4.0,Nữ,Neutral
0h04m02s_seg0017.wav,Cây táo nở hoa phần 4,https://www.youtube.com/watch?v=z760PanEfaM,00:04:02,00:04:05,3.34,Nữ,Neutral
0h04m08s_seg0019_part1.wav,Cây táo nở hoa phần 4,https://www.youtube.com/watch?v=z760PanEfaM,00:04:08,00:04:12,4.0,Nữ,Anxiety
0h04m08s_seg0019_part2.wav,Cây táo nở hoa phần 4,https://www.youtube.com/watch?v=z760PanEfaM,00:04:08,00:04:12,4.0,Nữ,Anxiety
0h04m25s_seg0021.wav,Cây táo nở hoa phần 4,https://www.youtube.com/watch?v=z760PanEfaM,00:04:25,00:04:28,3.58,Nữ,Neutral
0h04m42s_seg0025.wav,Cây táo nở hoa phần 4,https://www.youtube.com/watch?v=z760PanEfaM,00:04:42,00:04:46,4.31,Nữ,Anxiety
0h05m03s_seg0031.wav,Cây táo nở hoa phần 4,https://www.youtube.com/watch?v=z760PanEfaM,00:05:03,00:05:07,4.0,Nữ,Anxiety
0h05m16s_seg0034.wav,Cây táo nở hoa phần 4,https://www.youtube.com/watch?v=z760PanEfaM,00:05:16,00:05:20,4.39,Nữ,Anxiety
0h05m26s_seg0036.wav,Cây táo nở hoa phần 4,https://www.youtube.com/watch?v=z760PanEfaM,00:05:26,00:05:29,03.09,Nữ,Anxiety
0h06m00s_seg0045.wav,Cây táo nở hoa phần 4,https://www.youtube.com/watch?v=z760PanEfaM,00:06:00,00:06:04,4.43,Nữ,Anxiety
0h06m41s_seg0055_part1.wav,Cây táo nở hoa phần 4,https://www.youtube.com/watch?v=z760PanEfaM,00:06:41,00:06:45,4.0,Nữ,Neutral
0h08m10s_seg0061_part3.wav,Cây táo nở hoa phần 4,https://www.youtube.com/watch?v=z760PanEfaM,00:08:10,00:08:14,4.0,Nữ,Sadness
0h09m08s_seg0067.wav,Cây táo nở hoa phần 4,https://www.youtube.com/watch?v=z760PanEfaM,00:09:08,00:09:12,4.46,Nữ,Sadness
