Filename,Movie,Link,Start Time,End Time,Duration (s),Character,Emotion
0h01m16s_seg0008.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:01:16,00:01:19,3.19,Nam,Neutral
0h01m39s_seg0015.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:01:39,00:01:42,3.56,Nam,Neutral
0h01m51s_seg0018.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:01:51,00:01:54,3.29,Nam,Neutral
0h03m13s_seg0040.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:03:13,00:03:17,4.44,Nam,Neutral
0h03m18s_seg0041.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:03:18,00:03:21,3.19,Nam,Neutral
0h03m22s_seg0042.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:03:22,00:03:26,4.46,Nam,Neutral
0h03m47s_seg0050.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:03:47,00:03:50,3.47,Nam,Neutral
0h04m39s_seg0058.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:04:39,00:04:42,3.27,Nam,Neutral
0h04m42s_seg0059.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:04:42,00:04:46,4.88,Nam,Neutral
0h04m48s_seg0060.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:04:48,00:04:51,3.79,Nam,Neutral
0h05m48s_seg0073_part2.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:05:48,00:05:52,4.0,Nữ,Neutral
0h06m01s_seg0075_part2.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:06:01,00:06:03,2.73,Nữ,Neutral
0h06m16s_seg0079_part1.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:06:16,00:06:20,4.0,Nữ,Neutral
0h06m16s_seg0079_part2.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:06:16,00:06:19,3.24,Nữ,Neutral
0h07m30s_seg0092.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:07:30,00:07:33,3.33,Nam,Neutral
0h07m34s_seg0093.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:07:34,00:07:38,4.37,Nam,Neutral
0h07m51s_seg0097_part1.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:07:51,00:07:55,4.0,Nam,Neutral
0h07m58s_seg0098.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:07:58,00:08:01,3.18,Nam,Neutral
0h08m10s_seg0101.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:08:10,00:08:13,03.09,Nam,Neutral
0h08m14s_seg0102.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:08:14,00:08:18,4.23,Nam,Neutral
0h08m19s_seg0103.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:08:19,00:08:23,04.01,Nam,Neutral
0h08m27s_seg0105.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:08:27,00:08:30,3.9,Nam,Neutral
0h08m31s_seg0106.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:08:31,00:08:34,3.28,Nam,Neutral
0h08m44s_seg0111.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:08:44,00:08:47,3.19,Nam,Neutral
0h08m48s_seg0112.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:08:48,00:08:51,3.71,Nam,Neutral
0h08m54s_seg0114.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:08:54,00:08:58,4.33,Nam,Neutral
0h09m01s_seg0116.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:09:01,00:09:04,3.39,Nam,Neutral
0h09m41s_seg0123.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:09:41,00:09:44,3.47,Nam,Neutral
0h10m14s_seg0136.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:10:14,00:10:17,3.52,Nam,Anxiety
0h10m36s_seg0143.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:10:36,00:10:40,4.7,Nữ,Anger
0h11m19s_seg0156.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:11:19,00:11:23,04.02,Nữ,Neutral
0h11m51s_seg0160.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:11:51,00:11:55,4.3,Nam,Neutral
0h12m41s_seg0167.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:12:41,00:12:44,3.28,Nam,Neutral
0h13m10s_seg0175.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:13:10,00:13:13,3.36,Nam,Anxiety
0h14m26s_seg0192_part1.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:14:26,00:14:30,4.0,Nam,Neutral
0h14m52s_seg0199_part1.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:14:52,00:14:56,4.0,Nữ,Anxiety
0h14m52s_seg0199_part2.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:14:52,00:14:56,4.0,Nữ,Anxiety
0h15m00s_seg0200_part1.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:15:00,00:15:04,4.0,Nữ,Anxiety
0h15m19s_seg0203.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:15:19,00:15:22,3.85,Nam,Neutral
0h15m38s_seg0207_part1.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:15:38,00:15:42,4.0,Nam,Neutral
0h15m38s_seg0207_part2.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:15:38,00:15:40,2.64,Nam,Neutral
0h15m47s_seg0208_part1.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:15:47,00:15:51,4.0,Nam,Anxiety
0h15m53s_seg0209_part1.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:15:53,00:15:57,4.0,Nam,Anxiety
0h16m11s_seg0214_part1.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:16:11,00:16:15,4.0,Nam,Neutral
0h16m11s_seg0214_part2.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:16:11,00:16:14,3.0,Nam,Neutral
0h16m27s_seg0218.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:16:27,00:16:30,3.94,Nam,Neutral
0h16m41s_seg0222.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:16:41,00:16:45,4.56,Nam,Neutral
0h16m48s_seg0223.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:16:48,00:16:51,3.59,Nam,Neutral
0h16m52s_seg0224_part1.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:16:52,00:16:56,4.0,Nam,Neutral
0h17m08s_seg0228.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:17:08,00:17:11,03.02,Nam,Neutral
0h17m14s_seg0230.wav,Đấu trí,https://www.youtube.com/watch?v=SH6iF_7ePzo,00:17:14,00:17:18,4.81,Nam,Neutral
