Filename,Movie,Link,Start Time,End Time,Duration (s),Character,Emotion
0h00m54s_seg0017.wav,Phố trong lành,https://www.youtube.com/watch?v=VR2lUF90998,00:00:54,00:00:58,4.26,Nam,Happiness
0h01m03s_seg0019_part1.wav,Phố trong lành,https://www.youtube.com/watch?v=VR2lUF90998,00:01:03,00:01:07,4.0,Nam,Happiness
0h01m10s_seg0020.wav,Phố trong lành,https://www.youtube.com/watch?v=VR2lUF90998,00:01:10,00:01:14,4.84,Nam,Neutral
0h01m15s_seg0021_part1.wav,Phố trong lành,https://www.youtube.com/watch?v=VR2lUF90998,00:01:15,00:01:19,4.0,Nam,Anger
0h01m15s_seg0021_part2.wav,Phố trong lành,https://www.youtube.com/watch?v=VR2lUF90998,00:01:15,00:01:19,4.0,Nam,Anger
0h01m50s_seg0033.wav,Phố trong lành,https://www.youtube.com/watch?v=VR2lUF90998,00:01:50,00:01:53,3.46,Nam,Happiness
0h01m55s_seg0034_part1.wav,Phố trong lành,https://www.youtube.com/watch?v=VR2lUF90998,00:01:55,00:01:59,4.0,Nam,Neutral
0h02m59s_seg0048.wav,Phố trong lành,https://www.youtube.com/watch?v=VR2lUF90998,00:02:59,00:03:02,03.05,Nữ,Sadness
0h03m47s_seg0062.wav,Phố trong lành,https://www.youtube.com/watch?v=VR2lUF90998,00:03:47,00:03:50,3.45,Nữ,Anger
0h03m57s_seg0066.wav,Phố trong lành,https://www.youtube.com/watch?v=VR2lUF90998,00:03:57,00:04:00,3.71,Nam,Anger
0h04m05s_seg0069_part1.wav,Phố trong lành,https://www.youtube.com/watch?v=VR2lUF90998,00:04:05,00:04:09,4.0,Nam,Anger
0h04m27s_seg0072_part4.wav,Phố trong lành,https://www.youtube.com/watch?v=VR2lUF90998,00:04:27,00:04:31,4.0,Nam,Anger
0h05m10s_seg0080.wav,Phố trong lành,https://www.youtube.com/watch?v=VR2lUF90998,00:05:10,00:05:14,4.12,Nữ,Anxiety
0h11m22s_seg0174_part1.wav,Phố trong lành,https://www.youtube.com/watch?v=VR2lUF90998,00:11:22,00:11:26,4.0,Nam,Sadness
0h12m39s_seg0184_part2.wav,Phố trong lành,https://www.youtube.com/watch?v=VR2lUF90998,00:12:39,00:12:42,3.55,Nam,Anger
