Filename,Movie,Link,Start Time,End Time,Duration (s),Character,Emotion
0h01m46s_seg0010_part3.wav,Biệt dược đen,https://www.youtube.com/watch?v=XiPycGLPPGQ,00:01:46,00:01:49,3.45,Nam,Happiness
0h05m12s_seg0028_part1.wav,Biệt dược đen,https://www.youtube.com/watch?v=XiPycGLPPGQ,00:05:12,00:05:16,4.0,Nam,Happiness
0h06m55s_seg0043_part1.wav,Biệt dược đen,https://www.youtube.com/watch?v=XiPycGLPPGQ,00:06:55,00:06:59,4.0,Nam,Anger
0h07m07s_seg0044.wav,Biệt dược đen,https://www.youtube.com/watch?v=XiPycGLPPGQ,00:07:07,00:07:11,4.99,Nam,Anger
0h11m02s_seg0084.wav,Biệt dược đen,https://www.youtube.com/watch?v=XiPycGLPPGQ,00:11:02,00:11:05,3.23,Nữ,Happiness
0h13m44s_seg0099_part1.wav,Biệt dược đen,https://www.youtube.com/watch?v=XiPycGLPPGQ,00:13:44,00:13:48,4.0,Nam,Happiness
0h13m44s_seg0099_part2.wav,Biệt dược đen,https://www.youtube.com/watch?v=XiPycGLPPGQ,00:13:44,00:13:48,4.0,Nam,Happiness
0h13m53s_seg0100.wav,Biệt dược đen,https://www.youtube.com/watch?v=XiPycGLPPGQ,00:13:53,00:13:57,4.61,Nam,Happiness
0h14m18s_seg0104.wav,Biệt dược đen,https://www.youtube.com/watch?v=XiPycGLPPGQ,00:14:18,00:14:22,4.21,Nam,Neutral
0h15m23s_seg0118.wav,Biệt dược đen,https://www.youtube.com/watch?v=XiPycGLPPGQ,00:15:23,00:15:27,4.5,Nam,Sadness
0h15m45s_seg0127.wav,Biệt dược đen,https://www.youtube.com/watch?v=XiPycGLPPGQ,00:15:45,00:15:48,3.35,Nam,Sadness
0h16m01s_seg0134.wav,Biệt dược đen,https://www.youtube.com/watch?v=XiPycGLPPGQ,00:16:01,00:16:04,4.0,Nam,Sadness
0h16m30s_seg0140.wav,Biệt dược đen,https://www.youtube.com/watch?v=XiPycGLPPGQ,00:16:30,00:16:33,3.37,Nam,Sadness
