Filename,Movie,Link,Start Time,End Time,Duration (s),Character,Emotion
0h01m15s_seg0012.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:01:15,00:01:18,3.19,null,Happiness
0h01m18s_seg0013_part1.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:01:18,00:01:22,4.0,null,Anxiety
0h02m59s_seg0034.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:02:59,00:03:03,4.76,null,Happiness
0h03m05s_seg0035.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:03:05,00:03:08,3.36,null,Happiness
0h03m37s_seg0044.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:03:37,00:03:40,3.43,null,Anxiety
0h03m42s_seg0045_part1.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:03:42,00:03:46,4.0,null,Neutral
0h03m48s_seg0046.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:03:48,00:03:52,4.2,null,Neutral
0h03m58s_seg0048.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:03:58,00:04:02,4.12,null,Sadness
0h06m14s_seg0076.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:06:14,00:06:17,3.89,null,Happiness
0h07m12s_seg0090.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:07:12,00:07:15,3.29,null,Anxiety
0h09m12s_seg0107.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:09:12,00:09:15,3.99,null,Neutral
0h10m07s_seg0115.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:10:07,00:10:11,4.47,null,Anger
0h10m38s_seg0123.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:10:38,00:10:42,4.36,null,Anger
0h10m43s_seg0124.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:10:43,00:10:46,3.42,null,Anger
0h10m59s_seg0128_part1.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:10:59,00:11:03,4.0,null,Anger
0h10m59s_seg0128_part2.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:10:59,00:11:03,4.0,null,Anger
0h10m59s_seg0128_part3.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:10:59,00:11:03,4.0,null,Anger
0h10m59s_seg0128_part4.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:10:59,00:11:02,3.15,null,Anger
0h11m45s_seg0135.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:11:45,00:11:48,3.58,null,Neutral
0h11m50s_seg0136_part1.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:11:50,00:11:54,4.0,null,Neutral
0h11m50s_seg0136_part2.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:11:50,00:11:52,2.6,null,Neutral
0h11m57s_seg0137.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:11:57,00:12:00,3.99,null,Neutral
0h12m04s_seg0138_part1.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:12:04,00:12:08,4.0,null,Neutral
0h12m18s_seg0140.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:12:18,00:12:21,3.92,null,Anger
0h12m27s_seg0143.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:12:27,00:12:31,04.01,null,Anger
0h12m44s_seg0148.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:12:44,00:12:48,4.86,null,Neutral
0h12m53s_seg0150.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:12:53,00:12:56,3.79,null,Neutral
0h12m59s_seg0151.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:12:59,00:13:02,3.4,null,Anger
0h13m07s_seg0154_part1.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:13:07,00:13:11,4.0,null,Anger
0h13m07s_seg0154_part2.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:13:07,00:13:10,3.73,null,Anger
0h13m20s_seg0156.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:13:20,00:13:24,4.15,null,Anger
0h14m16s_seg0169_part1.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:14:16,00:14:20,4.0,null,Neutral
0h14m16s_seg0169_part2.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:14:16,00:14:19,3.1,null,Neutral
0h15m30s_seg0182.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:15:30,00:15:33,3.38,null,Anxiety
0h16m05s_seg0188.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:16:05,00:16:08,3.47,null,Anxiety
0h16m35s_seg0195.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:16:35,00:16:38,3.18,null,Anxiety
0h16m52s_seg0199.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:16:52,00:16:55,03.01,null,Anxiety
0h16m56s_seg0200_part1.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:16:56,00:17:00,4.0,null,Neutral
0h18m26s_seg0211.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:18:26,00:18:30,4.67,null,Neutral
0h18m39s_seg0214_part1.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:18:39,00:18:43,4.0,null,Neutral
0h18m46s_seg0215_part1.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:18:46,00:18:50,4.0,null,Neutral
0h18m46s_seg0215_part2.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:18:46,00:18:49,3.75,null,Neutral
0h18m55s_seg0216.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:18:55,00:18:59,04.04,null,Happiness
0h19m13s_seg0221.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:19:13,00:19:16,3.44,null,Neutral
0h19m19s_seg0222.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:19:19,00:19:22,3.98,null,Neutral
0h19m55s_seg0233.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:19:55,00:19:59,4.29,null,Neutral
0h20m07s_seg0236_part1.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:20:07,00:20:11,4.0,null,Neutral
0h20m07s_seg0236_part2.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:20:07,00:20:09,2.9,null,Happiness
0h20m15s_seg0237.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:20:15,00:20:18,3.21,null,Happiness
0h20m18s_seg0238.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:20:18,00:20:21,3.17,null,Happiness
0h20m38s_seg0242_part1.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:20:38,00:20:42,4.0,null,Neutral
0h20m38s_seg0242_part2.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:20:38,00:20:41,3.2,null,Neutral
0h20m47s_seg0243.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:20:47,00:20:50,3.25,null,Happiness
0h21m48s_seg0260.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:21:48,00:21:51,03.02,null,Neutral
0h21m52s_seg0261_part1.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:21:52,00:21:56,4.0,null,Neutral
0h21m52s_seg0261_part2.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:21:52,00:21:55,3.38,null,Neutral
0h22m21s_seg0267.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:22:21,00:22:24,3.48,null,Neutral
0h22m38s_seg0272_part1.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:22:38,00:22:42,4.0,null,Neutral
0h22m58s_seg0277.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:22:58,00:23:01,3.95,null,Neutral
0h23m33s_seg0285.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:23:33,00:23:36,3.96,null,Anger
0h24m28s_seg0297_part1.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:24:28,00:24:32,4.0,null,Anger
0h25m27s_seg0314.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:25:27,00:25:31,4.97,null,Neutral
0h25m35s_seg0316.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:25:35,00:25:38,3.23,null,Neutral
0h25m48s_seg0320_part1.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:25:48,00:25:52,4.0,null,Neutral
0h25m48s_seg0320_part2.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:25:48,00:25:52,4.0,null,Anxiety
0h25m48s_seg0320_part3.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:25:48,00:25:52,4.0,null,Anxiety
0h26m20s_seg0326_part1.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:26:20,00:26:24,4.0,null,Anxiety
0h26m35s_seg0330_part1.wav,Cả một đời ân oán,https://www.youtube.com/watch?v=PdIW2Gl44iA,00:26:35,00:26:39,4.0,null,Anxiety
