Filename,Movie,Link,Start Time,End Time,Duration (s),Character,Emotion
0h00m14s_seg0001.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:00:14,00:00:17,3.14,Nữ,Anger
0h00m24s_seg0004.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:00:24,00:00:27,3.25,Nữ,Anger
0h00m30s_seg0005.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:00:30,00:00:33,3.18,Nam,Neutral
0h00m46s_seg0010.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:00:46,00:00:50,4.43,Nữ,Neutral
0h01m02s_seg0014.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:01:02,00:01:06,4.65,Nam,Happiness
0h01m07s_seg0015_part1.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:01:07,00:01:11,4.0,Nữ,Neutral
0h01m07s_seg0015_part2.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:01:07,00:01:11,4.0,Nữ,Neutral
0h01m07s_seg0015_part3.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:01:07,00:01:11,4.0,Nam,Neutral
0h01m31s_seg0021.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:01:31,00:01:35,4.3,Nữ,Neutral
0h01m39s_seg0023.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:01:39,00:01:42,03.02,Nam,Neutral
0h01m46s_seg0025.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:01:46,00:01:49,3.22,Nam,Anxiety
0h01m56s_seg0028_part1.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:01:56,00:02:00,4.0,Nữ,Anger
0h03m35s_seg0059_part1.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:03:35,00:03:39,4.0,Nữ,Anger
0h03m35s_seg0059_part2.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:03:35,00:03:39,4.0,Nữ,Anger
0h03m46s_seg0060.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:03:46,00:03:49,3.83,Nữ,Anger
0h03m59s_seg0064.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:03:59,00:04:03,4.6,Nam,Anxiety
0h04m30s_seg0069.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:04:30,00:04:33,3.18,Nam,Anxiety
0h04m36s_seg0070.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:04:36,00:04:40,4.3,Nữ,Neutral
0h05m02s_seg0075.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:05:02,00:05:05,3.62,Nam,Anger
0h05m25s_seg0084_part1.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:05:25,00:05:29,4.0,Nữ,Anger
0h05m25s_seg0084_part2.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:05:25,00:05:29,4.0,Nữ,Anger
0h06m00s_seg0092.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:06:00,00:06:03,3.69,Nam,Neutral
0h06m04s_seg0093.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:06:04,00:06:07,3.42,Nam,Neutral
0h06m18s_seg0098.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:06:18,00:06:22,4.14,Nữ,Anxiety
0h06m28s_seg0101.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:06:28,00:06:32,4.1,Nam,Anxiety
0h06m34s_seg0103_part1.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:06:34,00:06:38,4.0,Nữ,Neutral
0h06m41s_seg0104_part1.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:06:41,00:06:45,4.0,Nam,Anxiety
0h06m57s_seg0109.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:06:57,00:07:01,4.16,Nữ,Anxiety
0h07m04s_seg0111_part1.wav,Sống chung với mẹ chồng - Phần 3,https://www.youtube.com/watch?v=nHkPX208AZc,00:07:04,00:07:08,4.0,Nam,Neutral
