Filename,Movie,Link,Start Time,End Time,Duration (s),Character,Emotion
0h00m02s_seg0001_part1.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:00:02,00:00:06,4.0,Nam,Neutral
0h00m25s_seg0008_part1.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:00:25,00:00:29,4.0,Nam,Neutral
0h00m25s_seg0008_part2.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:00:25,00:00:29,4.0,Nam,Neutral
0h00m25s_seg0008_part3.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:00:25,00:00:29,4.0,Nam,Neutral
0h00m40s_seg0010.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:00:40,00:00:43,3.54,Nam,Neutral
0h00m45s_seg0011_part1.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:00:45,00:00:49,4.0,Nam,Neutral
0h01m00s_seg0014.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:01:00,00:01:04,4.27,Nam,Neutral
0h01m15s_seg0018.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:01:15,00:01:19,4.94,Nam,Neutral
0h01m22s_seg0019.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:01:22,00:01:26,4.86,Nam,Neutral
0h01m35s_seg0022.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:01:35,00:01:38,3.44,Nam,Anxiety
0h02m17s_seg0037_part1.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:02:17,00:02:21,4.0,Nam,Anxiety
0h03m27s_seg0048.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:03:27,00:03:30,3.12,Nam,Neutral
0h04m14s_seg0059.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:04:14,00:04:17,3.21,Nam,Neutral
0h04m39s_seg0065.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:04:39,00:04:42,3.9,Nam,Anger
0h05m17s_seg0077_part1.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:05:17,00:05:21,4.0,Nam,Neutral
0h05m17s_seg0077_part2.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:05:17,00:05:19,3.0,Nam,Neutral
0h05m53s_seg0088.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:05:53,00:05:56,3.89,Nam,Neutral
0h05m57s_seg0089_part1.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:05:57,00:06:01,4.0,Nam,Neutral
0h05m57s_seg0089_part2.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:05:57,00:06:01,4.0,Nam,Neutral
0h06m08s_seg0090_part1.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:06:08,00:06:12,4.0,Nam,Neutral
0h06m08s_seg0090_part2.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:06:08,00:06:10,2.94,Nam,Neutral
0h06m16s_seg0091.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:06:16,00:06:19,3.57,Nam,Anger
0h07m00s_seg0104.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:07:00,00:07:04,4.75,Nam,Neutral
0h07m06s_seg0105_part1.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:07:06,00:07:10,4.0,Nam,Neutral
0h07m20s_seg0107.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:07:20,00:07:23,3.63,Nam,Neutral
0h07m29s_seg0109.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:07:29,00:07:32,3.0,Nam,Neutral
0h07m32s_seg0110_part1.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:07:32,00:07:36,4.0,Nam,Neutral
0h07m32s_seg0110_part2.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:07:32,00:07:34,2.57,Nam,Neutral
0h08m00s_seg0117_part1.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:08:00,00:08:04,4.0,Nam,Neutral
0h08m07s_seg0118_part1.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:08:07,00:08:11,4.0,Nam,Anger
0h08m07s_seg0118_part2.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:08:07,00:08:11,4.0,Nam,Neutral
0h09m55s_seg0125.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:09:55,00:09:58,3.12,Nữ,Happiness
0h10m20s_seg0129.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:10:20,00:10:23,3.14,Nam,Neutral
0h12m07s_seg0156.wav,Sinh tử,https://www.youtube.com/watch?v=nd9WqnWK3YY,00:12:07,00:12:10,03.08,Nam,Anger
