Filename,Movie,Link,Start Time,End Time,Duration (s),Character,Emotion
0h00m11s_seg0004.wav,Về nhà đi con,https://www.youtube.com/watch?v=6-6yVq--8TI,00:00:11,00:00:17,6.29,Bố Thư,Sadness
0h00m22s_seg0006.wav,Về nhà đi con,https://www.youtube.com/watch?v=6-6yVq--8TI,00:00:22,00:00:25,3.14,Bố Thư,Sadness
0h00m28s_seg0008.wav,Về nhà đi con,https://www.youtube.com/watch?v=6-6yVq--8TI,00:00:28,00:00:36,8.68,Mẹ chồng (Thư),Sadness
0h01m00s_seg0011.wav,Về nhà đi con,https://www.youtube.com/watch?v=6-6yVq--8TI,00:01:00,00:01:03,3.94,Thư,Sadness
0h01m10s_seg0013.wav,Về nhà đi con,https://www.youtube.com/watch?v=6-6yVq--8TI,00:01:10,00:01:15,5.17,Thư,Sadness
0h01m18s_seg0014.wav,Về nhà đi con,https://www.youtube.com/watch?v=6-6yVq--8TI,00:01:18,00:01:24,6.93,Thư,Sadness
0h01m27s_seg0016.wav,Về nhà đi con,https://www.youtube.com/watch?v=6-6yVq--8TI,00:01:27,00:01:32,5.76,Thư,Sadness
0h01m49s_seg0020.wav,Về nhà đi con,https://www.youtube.com/watch?v=6-6yVq--8TI,00:01:49,00:01:51,2.78,Bố Thư,Sadness
0h01m55s_seg0022.wav,Về nhà đi con,https://www.youtube.com/watch?v=6-6yVq--8TI,00:01:55,00:02:02,7.66,Bố Thư,Sadness
0h02m05s_seg0024.wav,Về nhà đi con,https://www.youtube.com/watch?v=6-6yVq--8TI,00:02:05,00:02:08,03.04,Bố Thư,Sadness
0h02m09s_seg0025.wav,Về nhà đi con,https://www.youtube.com/watch?v=6-6yVq--8TI,00:02:09,00:02:17,08.01,Bố Thư,Sadness
0h02m22s_seg0027.wav,Về nhà đi con,https://www.youtube.com/watch?v=6-6yVq--8TI,00:02:22,00:02:26,4.67,Thư,Sadness
0h02m43s_seg0034.wav,Về nhà đi con,https://www.youtube.com/watch?v=6-6yVq--8TI,00:02:43,00:02:47,4.55,Bố Thư, Sadness
