Filename,Movie,Link,Start Time,End Time,Duration (s),Character,Emotion
0h00m31s_seg0005.wav,Hoa hồng trên ngực trái,https://www.youtube.com/watch?v=iT_JBEAB6kM,00:00:31,00:00:34,3.56,Nam,Neutral
0h02m03s_seg0036_part1.wav,Hoa hồng trên ngực trái,https://www.youtube.com/watch?v=iT_JBEAB6kM,00:02:03,00:02:07,4.0,Nữ,Sadness
0h02m20s_seg0041.wav,Hoa hồng trên ngực trái,https://www.youtube.com/watch?v=iT_JBEAB6kM,00:02:20,00:02:23,3.42,Nữ,Sadness
0h02m23s_seg0042.wav,Hoa hồng trên ngực trái,https://www.youtube.com/watch?v=iT_JBEAB6kM,00:02:23,00:02:26,3.28,Nữ,Sadness
0h04m58s_seg0086.wav,Hoa hồng trên ngực trái,https://www.youtube.com/watch?v=iT_JBEAB6kM,00:04:58,00:05:02,4.37,Nữ,Anxiety
0h08m40s_seg0134.wav,Hoa hồng trên ngực trái,https://www.youtube.com/watch?v=iT_JBEAB6kM,00:08:40,00:08:44,4.34,Nam,Neutral
0h09m00s_seg0140_part1.wav,Hoa hồng trên ngực trái,https://www.youtube.com/watch?v=iT_JBEAB6kM,00:09:00,00:09:04,4.0,Nam,Neutral
0h09m00s_seg0140_part2.wav,Hoa hồng trên ngực trái,https://www.youtube.com/watch?v=iT_JBEAB6kM,00:09:00,00:09:02,2.53,Nam,Neutral
0h09m07s_seg0141_part1.wav,Hoa hồng trên ngực trái,https://www.youtube.com/watch?v=iT_JBEAB6kM,00:09:07,00:09:11,4.0,Nam,Neutral
0h09m07s_seg0141_part2.wav,Hoa hồng trên ngực trái,https://www.youtube.com/watch?v=iT_JBEAB6kM,00:09:07,00:09:10,3.62,Nam,Neutral
0h09m16s_seg0142_part1.wav,Hoa hồng trên ngực trái,https://www.youtube.com/watch?v=iT_JBEAB6kM,00:09:16,00:09:20,4.0,Nam,Neutral
0h10m22s_seg0163.wav,Hoa hồng trên ngực trái,https://www.youtube.com/watch?v=iT_JBEAB6kM,00:10:22,00:10:25,3.52,Nam,Neutral
0h11m01s_seg0176.wav,Hoa hồng trên ngực trái,https://www.youtube.com/watch?v=iT_JBEAB6kM,00:11:01,00:11:04,3.25,Nam,Neutral
0h11m50s_seg0192_part1.wav,Hoa hồng trên ngực trái,https://www.youtube.com/watch?v=iT_JBEAB6kM,00:11:50,00:11:54,4.0,Nam,Anger
0h12m03s_seg0197.wav,Hoa hồng trên ngực trái,https://www.youtube.com/watch?v=iT_JBEAB6kM,00:12:03,00:12:06,3.61,Nữ,Anger
0h13m26s_seg0216.wav,Hoa hồng trên ngực trái,https://www.youtube.com/watch?v=iT_JBEAB6kM,00:13:26,00:13:29,3.6,Nam,Neutral
0h13m50s_seg0223_part1.wav,Hoa hồng trên ngực trái,https://www.youtube.com/watch?v=iT_JBEAB6kM,00:13:50,00:13:54,4.0,Nữ,Neutral
0h14m02s_seg0225_part1.wav,Hoa hồng trên ngực trái,https://www.youtube.com/watch?v=iT_JBEAB6kM,00:14:02,00:14:06,4.0,Nam,Anger
0h15m45s_seg0252.wav,Hoa hồng trên ngực trái,https://www.youtube.com/watch?v=iT_JBEAB6kM,00:15:45,00:15:49,4.12,Nữ,Neutral
0h16m55s_seg0274.wav,Hoa hồng trên ngực trái,https://www.youtube.com/watch?v=iT_JBEAB6kM,00:16:55,00:16:59,04.03,Nữ,Neutral
0h19m02s_seg0302.wav,Hoa hồng trên ngực trái,https://www.youtube.com/watch?v=iT_JBEAB6kM,00:19:02,00:19:05,3.58,Nữ,Anger
0h19m14s_seg0306_part1.wav,Hoa hồng trên ngực trái,https://www.youtube.com/watch?v=iT_JBEAB6kM,00:19:14,00:19:18,4.0,Nữ,Sadness
0h20m00s_seg0318.wav,Hoa hồng trên ngực trái,https://www.youtube.com/watch?v=iT_JBEAB6kM,00:20:00,00:20:03,3.45,Nữ,Sadness
0h20m28s_seg0327.wav,Hoa hồng trên ngực trái,https://www.youtube.com/watch?v=iT_JBEAB6kM,00:20:28,00:20:31,3.42,Nữ,Neutral
