Filename,Movie,Link,Start Time,End Time,Duration (s),Character,Emotion
0h00m00s_seg0000.wav,Chúng ta của 8 năm sau,https://www.youtube.com/watch?v=UWG_2m-V1Fo,00:00:00,00:00:03,03.01,Nam,Happiness
0h00m31s_seg0006_part5.wav,Chúng ta của 8 năm sau,https://www.youtube.com/watch?v=UWG_2m-V1Fo,00:00:31,00:00:33,2.75,Nữ,Happiness
0h03m18s_seg0035_part3.wav,Chúng ta của 8 năm sau,https://www.youtube.com/watch?v=UWG_2m-V1Fo,00:03:18,00:03:22,4.0,Nữ,Sadness
0h03m18s_seg0035_part4.wav,Chúng ta của 8 năm sau,https://www.youtube.com/watch?v=UWG_2m-V1Fo,00:03:18,00:03:22,4.0,Nữ,Sadness
0h03m18s_seg0035_part8.wav,Chúng ta của 8 năm sau,https://www.youtube.com/watch?v=UWG_2m-V1Fo,00:03:18,00:03:22,4.0,Nữ,Sadness
0h03m18s_seg0035_part9.wav,Chúng ta của 8 năm sau,https://www.youtube.com/watch?v=UWG_2m-V1Fo,00:03:18,00:03:22,4.0,Nữ,Happiness
0h04m06s_seg0039_part1.wav,Chúng ta của 8 năm sau,https://www.youtube.com/watch?v=UWG_2m-V1Fo,00:04:06,00:04:10,4.0,Nữ,Happiness
0h04m06s_seg0039_part2.wav,Chúng ta của 8 năm sau,https://www.youtube.com/watch?v=UWG_2m-V1Fo,00:04:06,00:04:10,4.0,Nam,Happiness
0h04m06s_seg0039_part3.wav,Chúng ta của 8 năm sau,https://www.youtube.com/watch?v=UWG_2m-V1Fo,00:04:06,00:04:10,4.0,Nam,Happiness
0h04m21s_seg0040.wav,Chúng ta của 8 năm sau,https://www.youtube.com/watch?v=UWG_2m-V1Fo,00:04:21,00:04:24,3.52,Nữ,Neutral
0h04m58s_seg0051_part2.wav,Chúng ta của 8 năm sau,https://www.youtube.com/watch?v=UWG_2m-V1Fo,00:04:58,00:05:02,4.0,Nữ,Happiness
0h04m58s_seg0051_part3.wav,Chúng ta của 8 năm sau,https://www.youtube.com/watch?v=UWG_2m-V1Fo,00:04:58,00:05:01,3.82,Nữ,Neutral
0h05m38s_seg0058_part1.wav,Chúng ta của 8 năm sau,https://www.youtube.com/watch?v=UWG_2m-V1Fo,00:05:38,00:05:42,4.0,Nữ,Happiness
0h05m38s_seg0058_part2.wav,Chúng ta của 8 năm sau,https://www.youtube.com/watch?v=UWG_2m-V1Fo,00:05:38,00:05:42,4.0,Nữ,Happiness
0h10m21s_seg0111_part1.wav,Chúng ta của 8 năm sau,https://www.youtube.com/watch?v=UWG_2m-V1Fo,00:10:21,00:10:25,4.0,Nữ,Happiness
0h10m43s_seg0117.wav,Chúng ta của 8 năm sau,https://www.youtube.com/watch?v=UWG_2m-V1Fo,00:10:43,00:10:47,4.11,Nam,Happiness
0h11m00s_seg0123.wav,Chúng ta của 8 năm sau,https://www.youtube.com/watch?v=UWG_2m-V1Fo,00:11:00,00:11:04,4.61,Nam,Happiness
0h12m39s_seg0149.wav,Chúng ta của 8 năm sau,https://www.youtube.com/watch?v=UWG_2m-V1Fo,00:12:39,00:12:42,3.69,Nam,Happiness
0h19m29s_seg0233.wav,Chúng ta của 8 năm sau,https://www.youtube.com/watch?v=UWG_2m-V1Fo,00:19:29,00:19:33,4.55,Nam,Happiness
0h19m35s_seg0234.wav,Chúng ta của 8 năm sau,https://www.youtube.com/watch?v=UWG_2m-V1Fo,00:19:35,00:19:38,3.65,Nữ,Happiness
0h26m14s_seg0280_part2.wav,Chúng ta của 8 năm sau,https://www.youtube.com/watch?v=UWG_2m-V1Fo,00:26:14,00:26:18,4.0,Nữ,Anger
0h28m27s_seg0299.wav,Chúng ta của 8 năm sau,https://www.youtube.com/watch?v=UWG_2m-V1Fo,00:28:27,00:28:30,3.11,Nữ,Sadness
0h28m33s_seg0301_part1.wav,Chúng ta của 8 năm sau,https://www.youtube.com/watch?v=UWG_2m-V1Fo,00:28:33,00:28:37,4.0,Nữ,Sadness
