Filename,Movie,Link,Start Time,End Time,Duration (s),Character,Emotion
0h01m18s_seg0024.wav,Hồ sơ cá sấu,https://www.youtube.com/watch?v=9JV8eB39yZ8,00:01:18,00:01:22,4.57,Nam,Happiness
0h14m00s_seg0182_part1.wav,Hồ sơ cá sấu,https://www.youtube.com/watch?v=9JV8eB39yZ8,00:14:00,00:14:04,4.0,Nữ,Sadness
0h14m07s_seg0183.wav,Hồ sơ cá sấu,https://www.youtube.com/watch?v=9JV8eB39yZ8,00:14:07,00:14:10,3.47,Nữ,Sadness
0h15m50s_seg0204_part4.wav,Hồ sơ cá sấu,https://www.youtube.com/watch?v=9JV8eB39yZ8,00:15:50,00:15:53,3.87,Nam,Happiness
0h20m56s_seg0271.wav,Hồ sơ cá sấu,https://www.youtube.com/watch?v=9JV8eB39yZ8,00:20:56,00:21:00,4.55,Nữ,Happiness
0h21m54s_seg0285.wav,Hồ sơ cá sấu,https://www.youtube.com/watch?v=9JV8eB39yZ8,00:21:54,00:21:57,3.89,Nam,Anger
0h21m58s_seg0286_part1.wav,Hồ sơ cá sấu,https://www.youtube.com/watch?v=9JV8eB39yZ8,00:21:58,00:22:02,4.0,Nam,Anger
0h21m58s_seg0286_part2.wav,Hồ sơ cá sấu,https://www.youtube.com/watch?v=9JV8eB39yZ8,00:21:58,00:22:00,2.57,Nữ,Sadness
0h27m33s_seg0355.wav,Hồ sơ cá sấu,https://www.youtube.com/watch?v=9JV8eB39yZ8,00:27:33,00:27:36,03.06,Nữ,Sadness
0h28m03s_seg0365.wav,Hồ sơ cá sấu,https://www.youtube.com/watch?v=9JV8eB39yZ8,00:28:03,00:28:06,3.72,Nữ,Sadness
0h28m27s_seg0371.wav,Hồ sơ cá sấu,https://www.youtube.com/watch?v=9JV8eB39yZ8,00:28:27,00:28:30,3.55,Nữ,Sadness
0h29m18s_seg0385_part2.wav,Hồ sơ cá sấu,https://www.youtube.com/watch?v=9JV8eB39yZ8,00:29:18,00:29:22,4.0,Nữ,Sadness
