Filename,Movie,Link,Start Time,End Time,Duration (s),Character,Emotion
0h00m00s_seg0000_part1.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:00:00,00:00:04,4.0,Nữ,Happiness
0h00m00s_seg0000_part2.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:00:00,00:00:04,4.0,Nữ,Happiness
0h00m00s_seg0000_part3.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:00:00,00:00:04,4.0,Nữ,Happiness
0h00m14s_seg0002_part1.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:00:14,00:00:18,4.0,Nữ,Happiness
0h00m30s_seg0007_part1.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:00:30,00:00:34,4.0,Nữ,Happiness
0h00m41s_seg0009_part1.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:00:41,00:00:45,4.0,Nữ,Neutral
0h00m54s_seg0010.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:00:54,00:00:58,04.02,Nữ,Neutral
0h01m06s_seg0013.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:01:06,00:01:09,3.18,Nữ,Happiness
0h01m10s_seg0014.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:01:10,00:01:13,3.58,Nữ,Happiness
0h01m19s_seg0016.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:01:19,00:01:22,3.69,Nữ,Happiness
0h01m25s_seg0018_part1.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:01:25,00:01:29,4.0,Nư,Neutral
0h01m25s_seg0018_part2.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:01:25,00:01:29,4.0,Nữ,Happiness
0h01m40s_seg0020_part1.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:01:40,00:01:44,4.0,Nữ,Neutral
0h01m40s_seg0020_part2.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:01:40,00:01:44,4.0,Nữ,Neutral
0h02m00s_seg0024_part1.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:02:00,00:02:04,4.0,Nữ,Neutral
0h02m00s_seg0024_part2.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:02:00,00:02:04,4.0,Nữ,Neutral
0h02m00s_seg0024_part3.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:02:00,00:02:04,4.0,Nữ,Neutral
0h02m00s_seg0024_part4.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:02:00,00:02:03,3.98,Nữ,Neutral
0h02m23s_seg0028_part1.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:02:23,00:02:27,4.0,Nữ,Neutral
0h02m23s_seg0028_part2.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:02:23,00:02:27,4.0,Nữ,Neutral
0h02m23s_seg0028_part3.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:02:23,00:02:27,4.0,Nữ,Neutral
0h02m41s_seg0029_part1.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:02:41,00:02:45,4.0,Nữ,Happiness
0h02m41s_seg0029_part2.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:02:41,00:02:45,4.0,Nữ,Happiness
0h02m41s_seg0029_part3.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:02:41,00:02:45,4.0,Nữ,Happiness
0h02m41s_seg0029_part5.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:02:41,00:02:45,4.0,Nữ,Happiness
0h02m41s_seg0029_part7.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:02:41,00:02:45,4.0,Nữ,Happiness
0h02m41s_seg0029_part8.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:02:41,00:02:45,4.0,Nữ,Happiness
0h06m28s_seg0058.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:06:28,00:06:31,3.27,Nam,Neutral
0h06m49s_seg0062.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:06:49,00:06:52,3.1,Nam,Neutral
0h07m14s_seg0066_part2.wav,Cả một đời ân oán phần 2,https://www.youtube.com/watch?v=7K_py0Qn4dQ,00:07:14,00:07:18,4.0,Nữ,Neutral
